oc2rhbf9,,WHO,"SARS-CoV-2 Infection is a frequent cause of pulmonary failure in 2020, but not the only one – a case report",10.21203/rs.3.rs-78362/v1,,,cc-by,"Background: In 2020, a novel coronavirus caused a global pandemic with a clinical picture termed COVID-19 accounting for numerous cases of ARDS. However, there are still other infectious causes of ARDS that should be considered, especially, as the majority of these pathogens are specifically treatable. Case Presentation We present the case of a 36-year-old gentleman who was admitted to the hospital with flu-like symptoms after completing a half-marathon one week before admission. As infection with SARS-CoV2 was suspected based on radiologic imaging, the hypoxemic patient was immediately transferred to the ICU, where he developed ARDS. Empiric antimicrobial chemotherapy was initiated, the patient deteriorated further, therapy was changed and the patient was transferred to a tertiary care ARDS center. As cold agglutinins were present, the hypothesis of an infection with SARS-CoV-2 was then questioned. Bronchoscopic sampling revealed Mycoplasma (M.) pneumoniae . When antimicrobial chemotherapy was adjusted, the patient recovered quickly. Conclusion: Usually, M. pneumoniae causes mild disease. When antimicrobial chemotherapy was adjusted, the patient recovered quickly. The case underlines the importance of adhering to established treatment guidelines, scrutinizing treatment modalities and not forgetting other potential causes of severe pneumonia or ARDS.",2020,"Metz, Carlos Rixecker Torben Mang Sebastian Becker André Maßmann Alexander Becker Sören Papan Cihan Gärtner Barbara Seiler Frederik Danziger Guy Bals Robert Lepper Philipp",,,#ppcovidwho-316972,,,,https://doi.org/10.21203/rs.3.rs-78362/v1,234682520
v2t4a0t7,,WHO,Rehabilitations- und Vorsorgeeinrichtungen in der Corona-Krise: Situation und postpandemische Perspektive,10.1055/a-1676-9574,,,unk,"Background During the early phase of the Corona pandemic (March to July 2020) rehab clinics were supposed to stop offering rehab treatment in order to be ready for admitting low-care patients from acute hospitals. On the other hand, acute care hospitals postponed elective interventions for the benefit of Corona patients and rehab patients denied treatment due to the fear of becoming infected. As a consequence a loss in revenue turns out while additional costs for infection protection management arose simultaneously. Methodology Aim of the study was to specify the economic risks of rehab facilities caused by the pandemic as well as the increasing medical requirements. Based on a structured questionnaire 97 rehab providers were polled referring to e. g. the „medical treatment situation"", the „revenue development"", the „cost pressure"" and the „effects of supporting activities of the government"". Results The revenue of rehab clinics collapsed intermittently up to 70 % compared to the previous year. Simultaneously, additional costs of 349 € per patient and employee per treatment cycle (21 days) accumulated due to decreed infection prevention arrangements. This unplanned cost burden corresponds roughly to 13 % of the revenue per case. The decline of rehab treatments under the pandemic will lead on to an exaggerated demand of medically necessary treatments in future. This congestion of non-performed rehab treatments is prognosed to exceed 20 % to 25 % of the rehab treatments performed in 2019. In 29 % of the facilities the shortage of personal protective equipment was associated with dysfunctional workflows and endangerment of patients suffering an infection. 71 % of the rehab facilities stated not to have benefitted from the procurement initiative of the German Ministry of Health. Discussion The Corona pandemic has reinforced the economic vulnerability of many rehab providers. This, due to additional costs for infection prevention activities, revenue losses owing to reduced occupancy and because of an investment bottleneck accumulated over years. Furthermore, the reimbursement system is complained not to cover the total costs of treatment in an economically sufficient way. Necessary investments in infection protection are a cost-driver but also lead to a factual impairment of treatment capacity. As a consequence, a piling up of medically essential rehab treatment is assumed to happen and will effect an increasing disease burden in the health system. Core Message The risk of insolvency has enhanced for rehab facilities due to the pandemic. Simultaneously, medical requirements have arisen and cost pressure has become more intensive. Because rehabilitation to play a pivotal role in public services the reimbursement system of the rehab sector is urged to be changed. One strong opinion requires to finance the costs of keeping rehab facilities. Indeed, this financing approach should be based on an assessment of the rehab demand. Furthermore, the operating costs are advised to be paid depended on medical quality, physical condition of the patient and the complexity of treatment. Zusammenfassung: Hintergrund Bereits in den ersten 6 Monaten der Pandemie erlitten die Rehabilitations- und Vorsorgeeinrichtungen massive Erlöseinbußen. Dies einerseits durch die Aussetzung von Heilverfahren und Nachsorgeangeboten sowie die Verpflichtung, im Bedarfsfall verlegbare Patienten aus Akutkrankenhäusern zu übernehmen;andererseits führte die Verschiebung elektiver Eingriffe zugunsten der prioritären Behandlung von Covid-19-Patienten in den Akuthäusern sowie die Angst von Reha-Patienten vor einer Infektion zu einem Nachfragerückgang. Demgegenüber entstanden erhebliche Zusatzkosten durch die Organisation infektionssicherer Arbeitsabläufe sowie die Beschaffung von Produkten der persönlichen Schutzausrüstung (PSA) auf einem überhitzten freien Markt. Das Insolvenzrisiko für die Reha-Einrichtungen erhöhte sich. Methoden Ziel der Studie war es, die ökonomischen und ablauforganisatorischen Konsequenzen sowie die Infektionsrisiken für Personal und Patienten einer Unterversorgung mit PSA-Produkten im Bereich der Rehabilitation zu ermitteln sowie die Effektivität staatlicher Eingriffe bei der Beschaffung von PSA-Produkten zu reflektieren. Durchgeführt wurde im Zeitraum 25. bis 28. Woche 2020 eine Online-Befragung unter 79 Einrichtungen mittels strukturiertem Fragebogen, u. a. spezifiziert nach den Erhebungsbereichen „Versorgungssituation bei PSA-Produkten"", „Umgang mit PSA-Versorgungsengpässen"", „Ertragssituation"", „Zusatzkosten"" und „Wirksamkeit staatlicher Hilfsmaßnahmen"". In weiteren 18 Einrichtungen wurden Einzelinterviews zur Praxis des Pandemie-Managements vor Ort geführt. Die Erhebung wurde auf orthopädische, kardiologische und neurologische Einrichtungen konzentriert. Ergebnisse Der Umsatz der Einrichtungen ging um zeitweise bis zu 70 % gegenüber dem Vorjahr zurück, gleichzeitig erhöhten sich die Kosten für Infektionsprophylaxe um durchschnittlich 349 € pro Patient und Mitarbeiter pro Behandlungszyklus (21 Tage), was etwa 13 % des Fall-Erlöses bedeutete. Durch den Rückgang bei Patientenbehandlungen während der Pandemie baute sich ein Behandlungsstau auf, der zwischen 20 und 25 % der Reha-Leistungen des Jahres 2019 entspricht und die Krankheitslast im Gesundheitssystem zukünftig erhöhen wird. Der Mangel an Schutzausrüstung führte in 29 % der Einrichtungen zu erschwerten Arbeitsabläufen mit Infektionsgefährdung für Patienten und Mitarbeitende. Von der Beschaffungsinitiative des Bundesministeriums für Gesundheit fühlten sich 71 % der Einrichtungen nicht versorgt. Diskussion Die Corona-Pandemie hat die Anfälligkeit zahlreicher Reha-Einrichtungen für eine wirtschaftliche Schieflage verstärkt. Ursache dafür sind pandemiebedingte Zusatzkosten, Erlösausfälle aufgrund von Belegungsrückgängen und ein Investitionsstau in zahlreichen Einrichtungen. Notwendige Maßnahmen des Infektionsschutzes erhöhen nicht nur die Kostenbelastung, sondern vermindern faktisch die verfügbare Behandlungskapazität. Als Konsequenz ist ein Behandlungsstau zu erwarten, der mit erhöhter Krankheitslast im Gesundheitssystem verbunden sein wird. Kernbotschaft Das Insolvenzrisiko hat sich für Rehabilitations- und Vorsorgeeinrichtungen durch die Corona-Krise erhöht, gleichzeitig sind die Anforderungen an medizinische Qualität und Infektionsschutz ebenso wie die Vorhalte- und Behandlungskosten gestiegen. Eine Reform der Refinanzierung von Reha-Leistungen ist notwendig: Dies betrifft die Finanzierung von Vorhaltekosten von Reha-Einrichtungen als Teil der Daseinsvorsorge. Hier ist allerdings eine versorgungsstrukturelle und institutionenorientierte Bedarfsermittlung vorzuschalten, um Mitnahmeeffekten vorzubeugen. Weiterhin ist die Vergütung der Betriebskosten qualitäts- und aufwandorientiert am Krankheitsbild und am Patientenzustand vorzunehmen.",2022,"von Eiff, Maximilian C.; von Eiff, Wilfried Ghanem Mohamed",Gesundheitsökonomie & Qualitätsmanagement,,#covidwho-1830239,,,,https://doi.org/10.1055/a-1676-9574,244901750
6ajio2iu,,WHO,What Can We Learn About Economics from Sport during COVID-19?,10.2139/ssrn.3770193,,,unk,"The economics of sport and how sport provides insights into economics have experienced exogenous shocks from COVID-19, facilitating many natural experiments. These have provided partial answers to questions of: how airborne viruses may spread in crowds;how crowds respond to the risk and information about infection;how the absence of crowds may affect social pressure and arbitration decisions;and how quickly betting markets respond to new information. We review this evidence and advise how sports economics research could continue to be most valuable to policymakers.",2021,"Singleton, Carl Bryson Alex Dolton Peter Reade James Schreyer Dominik",,,#ppcovidwho-321686,,,,https://doi.org/10.2139/ssrn.3770193,234229676
vb8sif7y,,WHO,Analyzing Moroccan Tweets to Extract Sentiments Related to the Coronavirus Pandemic: A New Classification Approach,10.1007/978-3-030-76508-8_3,,,unk,"At the end of 2019, the world has known the covid-19 crisis that negatively affected the health, economic, social, and psychological status of people. Since the beginning of this crisis, users express their ideas, opinions, and sentiments about the coronavirus on all social networks such as Facebook, Twitter, Instagram, etc. For example, until May 8th, 2020, the number of tweets published on Twitter is equal to 628,809,016. In this paper, our proposed method analyzes and classifies covid-19 tweets published in morocco for extracting sentiments. Our approach uses the advantages of new proposed tweets features using a dictionary-based approach and a Python library for developing a new recommendation approach. As Experiments, Our proposed approach outperforms the well-known machine learning classifiers. We find also that based on the epidemiological situation in morocco, the sentiments of Moroccan users changed. © 2021, Springer Nature Switzerland AG.",2021,"Madani, Y.; Erritali, M.; Bouikhalene, B.","6th International Conference on Business Intelligence, CBI 2021",,#covidwho-1340411,,,,https://doi.org/10.1007/978-3-030-76508-8_3,235452884
upf8w3i7,,WHO,Restart of Hospitality and Tourism: System Dynamics and Scenario-Based Modelling,10.26493/2335-4194.14.125-136,,,unk,"A tourism destination is defined as an open, complex, and adaptive system, in which numerous relations in the economic, social, and environmental spheres are generated. This paper aims to define a system dynamics model of tourism destination as a complex system and to identify future behaviour of the system after the restart of tourism in the post-covid-19 era. The main methodological approaches were system dynamics and simulation modelling. The case of a complex tourism system in the South Bohemia Region, the Czech Republic, in the form of a Stocks and Flows Diagram (sfd) is presented in this paper, focusing on the business activities at this tourism destination. The simulation results show the future behaviours of the system in various scenarios and compare the development of several economic indicators. Three possible future scenarios of a restart of the hospitality and tourism industry are compared with the theoretical situation without covid-19 disease. The proposed system dynamics model contributes to the current theory of tourism destination management systems and can be used practically by destination managers for destination planning and to formulate destination strategies. © 2021 University of Primorska. All rights reserved.",2021,"Štumpf, P.; Mattyašovska, J.; Krištůfkova, A.",Academica Turistica,,#covidwho-1716412,,,,https://doi.org/10.26493/2335-4194.14.125-136,246400142
j1fzhuuu,,WHO,Green route synthesis of silver nanoparticles using plants/ginger extracts with enhanced surface plasmon resonance and degradation of textile dye,10.1016/j.mseb.2021.115418,,,unk,"Silver nanoparticles (AgNPs) of 10–20 nm sized were synthesized via eco-friendly and cost-effective green methods using ginger (Zingiber officinale) extract and exhibit an excellent crystalline structure. The AgNPs show absorption maximum at around 407 nm at an optimal pH of 10, hence exhibits a strong surface plasmon resonance (SPR), which arises when the interaction of free electron oscillation of AgNPs is in resonance with the frequency of light interacted. AgNPs growth could be controlled by changing environmental factors such as pH, temperature, reaction time and concentration. The development of AgNPs using ginger extract is much higher as compared to tulsi (Ocimum sanctum) and neem (Azadirachta indica), plant nectar (honey), pomegranate peel extracts and fructose. In the presence of catalyst AgNPs, the absolute absorption intensity (absorbance) of textile dye, methylene blue (MB) is reduced dramatically by sodium borohydride (NaBH4). The absorbance of MB diminished 99.9% and the solution became colorless (in 10 min). Thus, the hazardous dye is degraded faster by AgNPs than the metal oxides/NPs used so far. Note that most medicinal plant extracts used in the present study are quite helpful for several diseases, including coronavirus (Covid-19).",2021,"Mehata, Mohan Singh",Materials Science and Engineering: B,,#covidwho-1370654,,,,https://doi.org/10.1016/j.mseb.2021.115418,239699336
4i7bq628,,WHO,Assessment of The Renewable Energy Offshore and Wind Energy Markets Affects During The COVID-19 Virus,10.21203/rs.3.rs-1008101/v1,,,unk,"The main aims of the current study are to determine during the COVID-19 epidemic effects on renewable and green energy and control the raising the cost of utilizing renewable energy to power for country energy plants using the Levelized Cost of Energy methods. Objective 1) The COVID-19 pandemic can be provided through green financial policies such as coal pricing, transferable green certificates, and loans for renewable energy markets. Objective 2) examined the cost of offshore wind power in china before and after the COVID-19 outbreak, using data from 100 offshore wind power projects constructed between 2000 and 2020. Based on results, wind power's fixed average cost of electricity fell from 0.98 Chinese yuan in 2000 to 0.79 Chinese RMB in March 2019, and subsequently to 0.75 Chinese RMB in 2020, a 13.99 percent increase. Other results average electricity generation price down to 0.79 RMB, 0.99 RMB, and 0.79 RMB and average carbon oxide emissions was 50 RMB/ton increase. The green fiscal policies will be required during the COVID-19 epidemic to promote offshore wind energy generation investment.",2021,"Jamali, Riaz Hussain Bughio Amanullah Das Ghansham Jamali Rizwan Niroula Shova Baloch Zulfiqar Ali",,,#ppcovidwho-295031,,,,https://doi.org/10.21203/rs.3.rs-1008101/v1,244506362
0vuwimh8,,WHO,"The Climate-Induced U.S. Border: As climate chaos drives mass displacement, the Biden administration doubles down on enforcing a geographically extended, hyper-technological U.S. border",10.1080/10714839.2021.1959812,,,unk,"PHOTO (COLOR): The border wall between Nogales, Arizona and Nogales, Mexico, seen in 2019. This physical infrastructure is reinforced by an ever-increasing array of surveillance technology, as well as 20,000 armed U.S. Border Patrol agents mostly stationed along the U.S.-Mexico border, but also deployed to the U.S.-Canada border and the Caribbean ""third border."". [Extracted from the article] Copyright of NACLA Report on the Americas is the property of Taylor & Francis Ltd and its content may not be copied or emailed to multiple sites or posted to a listserv without the copyright holder's express written permission. However, users may print, download, or email articles for individual use. This abstract may be abridged. No warranty is given about the accuracy of the copy. Users should refer to the original published version of the material for the full abstract. (Copyright applies to all Abstracts.)",2021,"Miller, Todd",NACLA Report on the Americas,,#covidwho-1371661,,,,https://doi.org/10.1080/10714839.2021.1959812,237217010
eltanh3s,,WHO,Opportunities for and Limits to Cooperation between School and Families in Sustainable Public Food Procurement,10.20944/preprints202106.0632.v1,,,unk,"This paper describes a research project carried out in an Italian public school to assess whether parents were willing to take part in food procurement decisions, as well as their ability to accurately predict what foods children would pick at school lunch and their propensity to support sustainable food choices made by the school. The methodology included a questionnaire to 500 parents and an in-depth study of 138 child/parent pairs. The study comprised: (i) presentation of an innovative recipe in the weekly menu of the school canteen;(ii) meal observations of children’s intake at school lunch during the week of the menu modification;(iii) collection of both parents’and children’s reports on their choices of recipes from the modified weekly menu. The results are commented in light of two important changes that have recently affected Italian public school food procurement: the opening of school canteens to lunches brought from home and the measures adopted since 2020 to contain the Covid-19 pandemic. Both events go in the direction of delegating to parents the multifaceted role of the school in the food arena. The article concludes that the results of the study should discourage this approach.",2021,"Pagliarino, Elena Santanera Elena",,,#ppcovidwho-318560,,,,https://doi.org/10.20944/preprints202106.0632.v1,237876242
kynw1cc3,154d66aeed8fd0b86c5d7b30846e274da7864a15,BioRxiv,Protective mucosal immunity against SARS-CoV-2 after heterologous systemic RNA-mucosal adenoviral vector immunization,10.1101/2021.08.03.454858,,,biorxiv,"Several effective SARS-CoV-2 vaccines are currently in use, but in the light of waning immunity and the emergence of novel variants, effective boost modalities are needed in order to maintain or even increase immunity. Here we report that intranasal vaccinations with adenovirus 5 and 19a vectored vaccines following a systemic DNA or mRNA priming result in strong systemic and mucosal immunity in mice. In contrast to two intramuscular injections with an mRNA vaccine, the mucosal boost with adenoviral vectors induced high levels of IgA and tissue-resident memory T cells in the respiratory tract. Mucosal neutralization of virus variants of concern was also enhanced by the intranasal boosts. Importantly, priming with mRNA provoked a more comprehensive T cell response consisting of circulating and tissue-resident memory T cells after the boost, while a DNA priming induced mostly mucosal T cells. Concomitantly, the intranasal boost strategies provided protection against symptomatic disease. Therefore, a mucosal booster immunization after mRNA priming is a promising approach to establish mucosal immunity in addition to systemic responses.",2021-08-03,"Lapuente, Dennis; Fuchs, Jana; Willar, Jonas; Antão, Ana V; Eberlein, Valentina; Uhlig, Nadja; Issmail, Leila; Schmidt, Anna; Oltmanns, Friederike; Peter, Antonia Sophia; Mueller-Schmucker, Sandra; Irrgang, Pascal; Fraedrich, Kirsten; Cara, Andrea; Hoffmann, Markus; Pöhlmann, Stefan; Ensser, Armin; Pertl, Cordula; Willert, Torsten; Thirion, Christian; Grunwald, Thomas; Überla, Klaus; Tenbusch, Matthias",bioRxiv,,,,document_parses/pdf_json/154d66aeed8fd0b86c5d7b30846e274da7864a15.json,,https://doi.org/10.1101/2021.08.03.454858,236929730
b2k6c91j,,WHO,Trauma and Stressor-related and Substance Use Disorders in Adolescence: a Practitioner's Guide to Understanding and Treating These Co-occurring Disorders,10.1016/j.jaac.2021.07.458,,,unk,"Objectives: We will review clinical impacts and explore overlapping symptoms and neurobiological functional domains. Practical approaches to engaging families and a transdiagnostic approach to understanding and treating co-occurring trauma and substance use disorders (SUDs) in adolescents will be presented. Methods: First, Destiny Pegram, MD, will present a case vignette to demonstrate the interaction of early-life trauma and SUD. She will highlight the prevalence, risk factors, and treatment outcome implications of co-occurring trauma and SUD. Iliyan Ivanov, MD, will provide an update on trauma and SUD in the context of the COVID-19 pandemic. Second, Jesse Hinckley, MD, PhD, will discuss the biologic intersections of trauma and SUD. He will present clinical vignettes to illustrate overlapping symptoms and functional domains, review shared neurobiological factors, and explore how these factors may maintain or exacerbate the co-occurring disorders. Third, Abita Raj, MD, will present video clinical vignettes to demonstrate Solution-Focused Brief Therapy as an evidence-based approach to engage families in the treatment of trauma and SUD. Fourth, Liza Suarez, PhD, will present an integrated treatment approach for youth with traumatic stress and co-occurring substance use problems. Steve Berkowitz, MD, director of the Stress, Trauma, Adversity Research, and Treatment (START) Center at the University of Colorado and co-chair of the AACAP Disaster and Trauma Issues Committee will serve as the discussant. Results: At the end of this Clinical Perspectives, participants will identify the importance of co-occurring trauma and SUD and will better understand the clinical and biological factors that maintain or exacerbate co-occurring disorders. Participants will learn best practices and practical approaches for screening in a trauma-informed process and for implementing Solution-Focused Brief Therapy to engage families in treatment. Participants will be introduced to a transdiagnostic approach to understand and treat co-occurring PTSD and SUD in adolescents through an in-depth case presentation. Conclusions: Trauma and SUD commonly co-occur in youth. There is a need for mental health clinicians to implement trauma-informed screening processes and to identify principles of treating these co-occurring disorders. SUD, TRA, FAM",2021,"Hinckley, J.; Ivanov, I.; Berkowitz, S.",Journal of the American Academy of Child and Adolescent Psychiatry,,#covidwho-1466488,,,,https://doi.org/10.1016/j.jaac.2021.07.458,241705382
58xwdcpo,,WHO,Covid-19 infection in patients with a history of everolimus use,10.1200/jco.2021.39.15_suppl.e18744,,,unk,"Background: The COVID-19 infection, declared as a pandemic by WHO in March 2020, continues its effects all over the world. Cancer patients also get COVID infection and in some patients this infection is mortal. In our study, we examined the course of COVID-19 infection in patients who actively or in the past used Everolimus. Methods: Patients who used everolimus actively or in the past were examined in our study. Patients who survive after the first cases seen in Turkey March 11, 2020 ;were evaluated in terms of whether they had COVID-19. Demographic characteristics and primary malignancies of the patients were examined. Patients who had COVID-19 infection and died were identified. Results: Our study consists of 50 patients in total. 14 (28%) of the patients were male and 36 (72%) were female. The average age of the patients is 56.72 (28-82), the average age of the male patients is 52.8 (28- 80) and the average age of the female patients is 57.58 (36-82). 17 of the patients were treated for breast cancer, 11 for neuroendocrine tumor, 7 for tuberous sclerosis, 5 for renal cell carcinoma, 4 for thymic carcinoma, 2 for thymoma, 2 for ovarian ca, 2 for perivascular ecrine tumor. While it is the most common breast cancer in women (47.2% of female patients), neuroendocrine tumor is the most common in male patients (35.7% of male patients). While 13 patients were actively using everolimus (26%), 37 patients (74%) had discontinued everolimus treatment for 1 year or more.5 of our patients were diagnosed with COVID-19 infection (10% of all patients). 2 of these five patients are actively using everolimus. Of those diagnosed with COVID-19, 3 are women and 2 are men.The average age of the patients is 50.08 (43-66). While 3 patients had mild illness (60%), 2 patients (40%) died. One of the deceased patients is female and one is male. The female patient had a history of using everolimus for breast cancer, while the male patient died at the age of 52 while actively using everolimus for thymoma. Conclusions: Everolimus is a MTOR inhibitor used in many malignancy treatments. In our study, we found that 10% of our patients had COVID infection and 2 of our patients died due to COVID-19. In the group that discontinued everolimus treatment for a year or more, 1 patient died due to COVID-19, and 1 patient in the group still receiving everolimus treatment. Studies with larger patient populations are needed to determine whether everolimus carries an additional risk of COVID-19 infection.",2021,"Pehlivan, M.; Aydiner, A.",Journal of Clinical Oncology,,#covidwho-1339258,,,,https://doi.org/10.1200/jco.2021.39.15_suppl.e18744,236371046
fzltwaou,,WHO,"How culture, leadership and engagement helped a small business survive during the pandemic",10.1108/shr-11-2020-0096,,,unk,"PurposeThe purpose of this case study is to investigate how a small catering company has coped with the current Covid-19 pandemic. Initial research was performed in 2014 and repeated in 2018. Given the far reaching business challenges of the pandemic, the authors examined the viability of the organization within the current climate.Design/methodology/approachEmbedded organizational components of culture, leadership and engagement are explored as key elements in the sustainability of the company during the pandemic crisis. Prior research data using the organizational culture inventory is used to assess organizational culture over a four-year period. Employee data and interview analysis within company structure is used to determine how leadership and employee engagement is impacted. Culture research is examined to determine the influence of company culture upon organizational survival.FindingsThis paper identifies workplace culture elements that contribute to company sustainability. Embedded core value systems, strong employee engagement mechanisms and focused leadership styles were observed to be critical influences upon company survival during the pandemic.Originality/valueThis research would assist industry professionals and practitioners in understanding the active workplace culture mechanisms found to be effective for organizational survival during periods of crisis. Companies that adopt similar practices may acquire sustainability advantage during the pandemic.",2021,"Blattner, John F.; Karmia, William P.; Walter, Thomas J.",Strategic HR Review,,#covidwho-1348108,,,,https://doi.org/10.1108/shr-11-2020-0096,236219090
n34e4j0d,,WHO,Neutralizing Anti-interferon-γ Autoantibodies;An Ameliorating Factor in COVID-19 Infection?,10.21203/rs.3.rs-310411/v1,,,unk,"Background: Elevated levels of interferon-gamma (IFNγ) have been found in COVID-19 infection, however its role in this setting remains poorly understood. Cases of non-tuberculous mycobacterium (NTM) infections due to anti-IFNγ autoantibodies (Ab) were first reported in 2004. NTM and COVID-19 co-infection in a patient with acquired IFNγ deficiency has not previously been described. The impact of anti-IFNγ Ab on the severity of COVID-19 has not been previously explored. Objective: We report a case of COVID-19 infection in a patient hospitalised with NTM infection due to acquired IFNγ deficiency caused by anti-IFNγ Ab. We also explore effects of IFNγ Ab on the severity of COVID-19 infection. Methods: : Detailed immunological investigations were performed. Bio-rad, Bio-Plex methodology was used to detect anti-IFNγ Ab, titration, IFNγ recovery assay and SARS-CoV-2 serology. Anti-IFNγ Ab were tested in patients with severe (COV-Pat) and health care workers with mild/asymptomatic COVID-19 infection (COV-Asx). Results: : Mycobacterium avium intracellulare was diagnosed following bone marrow examination and culture. High titre anti-IFNγ Ab were detected in patient’s serum. The autoantibodies neutralized both endogenously produced and exogenously administered IFNγ. SARS-COV-2 infection was identified during routine inpatient testing. Despite prolonged SARS-COV-2 infection the patient showed only minimal additional symptoms, never developed any significant inflammatory complications and eventually mounted an adequate IgG antibody response to the SARS-COV-2 trimeric S-protein. Elevated titres of anti-IFNγ Ab were detected in COV-Pat and COV-Asx, compared to non-infected healthy controls. The titres were broadly similar between COV-Pat and COV-Asx groups, but much lower compared to patients with acquired IFNγ Ab deficiency. Conclusion: IFN-γ is known to play a central role in hyperinflammatory disease states such as macrophage activation syndrome This study illustrates the potential value of inhibiting IFNγ to prevent pathological inflammatory response to COVID-19.",2021,"Kacar, Mark Cortes-Acevedo Paulina Patel Vinesh Carter Clive Hughes Pamela McGann Hugh Gkrania-Klotsas Effrossyni Baxendale Helen Barcenas-Morales Gabriela Doffinger Rainer Savic Sinisa",,,#ppcovidwho-313631,,,,https://doi.org/10.21203/rs.3.rs-310411/v1,233709170
1zaelvpi,,WHO,Post-Traumatic Stress Disorder in Patients with Rheumatic Diseases During the COVID-19 Outbreak​,10.2139/ssrn.3710100,,,unk,"Background: The COVID-19 pandemic is not only a traumatic event, but a collective stressor unfolding over time, causing alarming implications for the mental health. This study aims to shed light on the mental health status of patients with rheumatic disease (RD) during the massive outbreak of COVID-19 in China, especially the prevalence and severity of post-traumatic stress disorder (PTSD) compared with the levels in healthy people. Methods: A questionnaire survey was conducted in a cross-sectional study of 486 RD patients and 486 healthy control subjects. We collected participants’ demographic and clinical characteristics and surveyed the prevalence and severity of PTSD and sleep quality in the samples using the PTSD Checklist for DSM-5 (PCL-5) and 4 items from the Pittsburgh Sleep Quality Index (PSQI). Findings: Compared with healthy control subjects (n=486), RD patients (n=486) had a higher prevalence of PTSD (12·1% vs. 4·1%;p<0·001). They also had higher total scores on the PCL-5 and on all four items from the PSQI (p≤ 0·001). Female gender, old age, poor sleep quality, long duration of RD, poor subjective evaluation of the disease and pessimistic subjective perception of the epidemic were identified as risk factors for PTSD in RD patients during the COVID-19 epidemic. Interpretation: During the COVID-19 outbreak, RD patients presented a higher prevalence and severity of PTSD and more sleep disturbances. Our findings confirm the importance of psychological assessment and mental health care in addition to regular clinical care for RD patients during the pandemic. Funding: National Natural Science Foundation of China, China Ministry of Science and Technology, Shanghai Municipal Key Clinical Specialty Fund.Declaration of Interests: The authors declare no competing interests.Ethics Approval Statement: This study was approved by the Human Research Ethics Committee of Changzheng Hospital, and informed consent was obtained from all participants.",2020,"Wu, Xin Geng Xuqiang Shang Zhilei Wang Zhen Lu Hongjuan Ye Lingying Lin Li Wang Xiuwen Bian Jianye Li Ting Zhou Ling Liu Weizhi Ma Haiying Xu Huji",,,#ppcovidwho-324167,,,,https://doi.org/10.2139/ssrn.3710100,234668156
xb2nny45,,WHO,Adapting to and Assessing Online Worship: Listening to Rural Church of England Lay People,10.1080/14704994.2022.2048538,,,unk,,2022,"McKenna, Ursula",Rural Theology,,#covidwho-1772528,,,,https://doi.org/10.1080/14704994.2022.2048538,248019494
1cjruwvb,,WHO,Evaluation of Financial Health of Companies through Data Envelopment Analysis: Selection of Variables for the Dea Model in R,10.20472/efc.2020.013.004,,,unk,"Existing companies need to continually adapt to changing market conditions. The market situation may change, say, from day to day, as in 2008, when the Great Depression broke out, or as is currently the case during the COVID-19 pandemic. For this reason, companies need to monitor their financial health and be able to cope with such unpredictable situations. The aim of this paper is to provide a detailed guide to selecting appropriate financial indicators for the Data Envelopment Analysis model that can be used to evaluate the financial health of companies. Specifically, we use the Mann-Whitney test for indicators of IT companies in Slovakia during 2012-2017. The result is a process of selecting variables to evaluate the financial health of companies through the DEA model, applicable to both business practice and academia.",2020,"Exenberger, E.; Kavcakova, M.",13th Economics and Finance Virtual Conference,,#covidwho-1579530,,,,https://doi.org/10.20472/efc.2020.013.004,226713902
e4drcvyw,,WHO,SARS-CoV-2 re-positivity within the first 3 months of COVID-19 recovery;probable re-infection,10.22541/au.162117445.56254867/v1,,,unk,"Objectives: Possibility of reinfection with SARS-CoV-2 changes our view on herd immunity and vaccination, and can impact worldwide quarantine policies. We performed RT-PCR follow-up studies on recovered patients to assess possible development of reinfections and re-positivity. Method During a 6-month period, 202 PCR-confirmed recovering COVID-19 patients entered this study. Follow-up RT-PCR tests and symptoms assessment were performed one month after the initial Positive results. patients who tested negative were tested again one and three months later. The Serum IgG and IgM levels were measured in the last follow-up session. Results In the first two follow-up sessions, 82 patients continued their participation, of which four patients tasted positive. In the second follow-up 44 patients participated, three of whom tested positive. None of the patients who tested positive in the first and second follow-up session were symptomatic. In the last session, 32 patients were tested and four patients were positive, three of them were mildly symptomatic and all of them were positive for IgG. Conclusion A positive RT-PCR in a recovering patient may represent reinfection. While we did not have the resources to prove reinfection by genetic sequencing of the infective viruses, we believe presence of mild symptoms in the three patients who tested positive over 100 days after becoming asymptomatic, can be diagnosed as reinfection. The IgG may have abated the symptoms of the reinfection, without providing complete protection.",2021,"sadr, sara Bafrani Melika Arab Abdollahi Alireza SeyedAlinaghi SeyedAhmad Mohammadnejad Esmaeil Hossienzade Roghieh Golestan Fereshteh Shahmari Ahmadinejad Zahra Salehi Mohammadreza Javaherian Mohammad kimyaee Elahe Jafari Fatemeh Ghiasvand Fereshteh",,,#ppcovidwho-320483,,,,https://doi.org/10.22541/au.162117445.56254867/v1,236603516
